frame,visible_points,correct_points,accuracy_percent,band_lo,band_hi,band_med,band_mad
64,139,122,87.76978417266187,1.4653681334932205,1.655854188431974,1.5606111609625972,0.03809721098775071
65,139,122,87.76978417266187,1.4688577107544432,1.6591979306149214,1.5640278206846823,0.03806804397209566
66,138,122,88.40579710144928,1.4720504320034364,1.66378845859025,1.5679194452968432,0.03834760531736271
67,137,120,87.5912408759124,1.4751852895278021,1.6679019596369848,1.5715436245823935,0.03854333402183652
68,138,120,86.95652173913044,1.4788047116816838,1.6714563078020264,1.575130509741855,0.03853031922406852
69,137,119,86.86131386861314,1.4821633189195949,1.6740194176071854,1.5780913682633901,0.03837121973751813
70,137,119,86.86131386861314,1.4842143478485137,1.6785135597093683,1.581363953778941,0.03885984237217089
71,137,119,86.86131386861314,1.486250060373995,1.6822594514561342,1.5842547559150646,0.03920187821642782
72,139,122,87.76978417266187,1.488725018801408,1.6844316440573186,1.5865783314293633,0.03914132505118209
73,140,123,87.85714285714286,1.4912824656680046,1.6860272092049908,1.5886548374364977,0.038948948707397284
74,140,124,88.57142857142857,1.492772753862577,1.6868440013823822,1.5898083776224796,0.038814249503961055
75,140,124,88.57142857142857,1.4947159440116347,1.685315782943223,1.5900158634774288,0.03811996778631766
76,140,124,88.57142857142857,1.4954011723952871,1.6858210410507497,1.5906111067230184,0.03808397373109253
77,140,124,88.57142857142857,1.4942307909220622,1.6860247504792991,1.5901277707006807,0.038358791911447386
78,139,124,89.20863309352518,1.4938614912751433,1.6851174231824941,1.5894894572288187,0.038251186381470195
79,139,124,89.20863309352518,1.491653015568473,1.6840322194020318,1.5878426174852525,0.038475840766711754
80,140,125,89.28571428571429,1.4899571113270844,1.6816225354139265,1.5857898233705054,0.03833308481736839
81,140,126,90.0,1.4880949915188182,1.6785108241423943,1.5833029078306062,0.038083166524715245
82,140,127,90.71428571428571,1.4840914798295834,1.6751325791169687,1.579612029473276,0.03820821985747706
83,140,125,89.28571428571429,1.4808390274406906,1.670817832704647,1.5758284300726688,0.037995761052791316
84,140,126,90.0,1.4778122399581477,1.6670476182196383,1.572429929088893,0.03784707565229816
85,139,128,92.0863309352518,1.4741185134682158,1.6620833683734824,1.568100940920849,0.03759297098105329
86,139,129,92.80575539568345,1.4700329063557755,1.6571083949116847,1.5635706506337301,0.03741509771118188
87,138,128,92.7536231884058,1.466873021002235,1.651825883018532,1.5593494520103834,0.03699057240325944
88,137,128,93.43065693430657,1.4628610707848622,1.647828164318493,1.5553446175516776,0.036993418706726185
89,137,128,93.43065693430657,1.4590027280917313,1.6424797135924334,1.5507412208420823,0.036695397100140456
90,149,131,87.91946308724832,1.4546518915682416,1.638585782133989,1.5466188368511153,0.03678677811314947
91,141,127,90.0709219858156,1.4493563081475662,1.630610070882655,1.5399831895151106,0.036250752547017734
92,141,137,97.16312056737588,1.4432494217114447,1.6241270756531674,1.533688248682306,0.03617553078834454
93,141,137,97.16312056737588,1.4370246173709391,1.6161389250622433,1.5265817712165912,0.03582286153826086
94,141,138,97.87234042553192,1.4307173062601517,1.607097201481101,1.5189072538706263,0.035275979044189824
95,141,137,97.16312056737588,1.423452126827556,1.5994180034143188,1.5114350651209374,0.035193175317352554
96,143,137,95.8041958041958,1.4150665437109295,1.5937425686299522,1.5044045561704409,0.0357352049838045
97,143,137,95.8041958041958,1.40529656057049,1.5888698295122188,1.4970831950413543,0.03671465378834577
98,143,138,96.5034965034965,1.3969575559213,1.5809589343027333,1.4889582451120167,0.03680027567628662
99,143,138,96.5034965034965,1.3890202618221408,1.5733213168113669,1.4811707893167538,0.036860210997845214
100,142,137,96.47887323943662,1.3818891717598811,1.5656499653270313,1.4737695685434562,0.03675215871343
101,142,137,96.47887323943662,1.3756224027796768,1.5582549783038424,1.4669386905417596,0.03652651510483313
102,141,136,96.45390070921985,1.3692857343024938,1.5526284484776982,1.460957091390096,0.0366685428350409
103,141,135,95.74468085106383,1.3647000057147791,1.5470399256645828,1.455869965689681,0.03646798398996076
104,141,134,95.0354609929078,1.362989976391474,1.541627979007307,1.4523089776993905,0.03572760052316662
105,141,133,94.32624113475177,1.3610430102245963,1.5385895619877776,1.449816286106187,0.03550931035263631
106,141,130,92.19858156028369,1.3586300848412385,1.536912691102626,1.4477713879719323,0.03565652125227754
107,140,127,90.71428571428571,1.358741049661389,1.5330388626002684,1.4458899561308287,0.03485956258777592
108,135,122,90.37037037037037,1.3564187380531485,1.5354271885137152,1.4459229632834318,0.03580169009211331
109,135,121,89.62962962962963,1.3546431665620544,1.5384489545689297,1.446546060565492,0.036761157601375063
110,135,122,90.37037037037037,1.3555001858374414,1.5396643275644768,1.447582256700959,0.036832828345407125
111,129,116,89.92248062015504,1.3552001109173548,1.542615061624693,1.448907586271024,0.0374829901414676
112,128,115,89.84375,1.3564150893008167,1.5438555011517732,1.450135295226295,0.03748808237019126
113,126,112,88.88888888888889,1.3582406197310306,1.5449488193349887,1.4515947195330097,0.03734163992079159
114,122,105,86.06557377049181,1.3571184504056544,1.5523141643792187,1.4547163073924365,0.03903914279471281
115,121,104,85.9504132231405,1.3587329278009335,1.5568698510500643,1.4578013894254989,0.03962738464982619
116,116,99,85.34482758620689,1.3600130421650447,1.564708932785292,1.4623609874751684,0.04093917812404947
117,115,98,85.21739130434783,1.3621091067703988,1.5713962745504275,1.4667526906604131,0.04185743355600577
118,112,98,87.5,1.365526371592154,1.5765273632889674,1.4710268674405607,0.04220019833936273
119,112,99,88.39285714285714,1.3674684806423474,1.5811691297690054,1.4743188052056764,0.04274012982533162
120,149,134,89.93288590604027,1.3692778885990342,1.5833684066454556,1.476323147622245,0.04281810360928426
121,116,103,88.79310344827586,1.3701695460519168,1.5852828285757692,1.477726187313843,0.04302265650477046
122,117,104,88.88888888888889,1.3716936410376113,1.5860229674145374,1.4788583042260743,0.04286586527538522
123,119,106,89.07563025210084,1.3728355736172275,1.5873660763318693,1.4801008249745484,0.042906100542928344
124,120,106,88.33333333333333,1.3741599509562308,1.58658117196468,1.4803705614604554,0.04248424420168985
125,123,109,88.6178861788618,1.3756119859826244,1.5843067834680797,1.479959384725352,0.0417389594970911
126,120,107,89.16666666666667,1.3763283428379074,1.5824148226712014,1.4793715827545544,0.04121729596665884
127,123,109,88.6178861788618,1.3760798469960414,1.5818403957539504,1.4789601213749959,0.04115210975158184
128,131,114,87.02290076335878,1.3783059226518675,1.5778382180906925,1.47807207037128,0.039906459087764995
129,139,123,88.48920863309353,1.3791141584448083,1.5787867080315268,1.4789504332381675,0.039934509917343694
130,139,123,88.48920863309353,1.379379945243641,1.579150672733885,1.479265308988763,0.039954145498048786
131,139,123,88.48920863309353,1.378815960955293,1.5801554830730669,1.47948572201418,0.0402679044235548
132,145,127,87.58620689655173,1.3819461489222147,1.5716338573200006,1.4767900031211076,0.03793754167955721
133,146,128,87.67123287671232,1.3844372945180723,1.5659687333118666,1.4752030139149694,0.036306287758758896
134,146,128,87.67123287671232,1.3857310754066539,1.5630531955727165,1.4743921354896852,0.035464424033212524
135,145,129,88.96551724137932,1.3859617709521534,1.5625872050004956,1.4742744879763245,0.03532508680966844
136,146,130,89.04109589041096,1.3867232501092412,1.5628610038751791,1.4747921269922102,0.035227550753187585
137,142,127,89.43661971830986,1.388306272000869,1.564102738976091,1.47620450548848,0.035159293395044415
138,129,115,89.14728682170542,1.3906144165789682,1.5706719248649745,1.4806431707219714,0.03601150165720125
139,129,115,89.14728682170542,1.3938801233626326,1.5754202904711254,1.484650206916879,0.03630803342169859
140,130,115,88.46153846153847,1.3989410868545218,1.5807692589051585,1.4898551728798402,0.036365634410127363
141,128,113,88.28125,1.4040587544323893,1.5868384755830907,1.49544861500774,0.0365559442301403
142,128,113,88.28125,1.4114661216653706,1.591161930762396,1.5013140262138833,0.0359391618194051
143,127,112,88.18897637795276,1.4185262679996216,1.5983133543947,1.5084198111971607,0.03595741727901569
144,126,111,88.0952380952381,1.424143410917072,1.6077442984375419,1.515943854677307,0.03672017750409394
145,126,111,88.0952380952381,1.4319754322739084,1.615246019205962,1.5236107257399352,0.03665411738641068
146,126,111,88.0952380952381,1.4403078194717713,1.6233471959919334,1.5318275077318524,0.036607875304032395
147,126,111,88.0952380952381,1.448840437867453,1.630218075818163,1.539529256842808,0.036275527590142014
148,127,112,88.18897637795276,1.4560883035031429,1.640052631471991,1.548070467487567,0.036792865593769576
149,128,113,88.28125,1.46498675573242,1.6470119491041773,1.5559993524182987,0.03640503867435147
