frame,visible_points,correct_points,accuracy_percent,band_lo,band_hi,band_med,band_mad
0,149,140,93.95973154362416,1.429499864578247,1.624500036239624,1.5269999504089355,0.03900003433227539
1,146,139,95.20547945205479,1.4288249135017392,1.6245750308036802,1.5266999721527097,0.03915002346038818
2,145,139,95.86206896551724,1.428727420568466,1.6242525541782376,1.5264899873733517,0.03910502672195434
3,143,133,93.00699300699301,1.431359230160713,1.6237267349958417,1.5275429825782774,0.038473500967025745
4,143,133,93.00699300699301,1.4359764835000037,1.6238837218642233,1.5299301026821135,0.03758144767284392
5,144,133,92.36111111111111,1.4406335201394556,1.6261686070215697,1.5334010635805126,0.03710701737642287
6,145,134,92.41379310344827,1.4455435586544272,1.6294179606851336,1.5374807596697804,0.03677488040614127
7,144,128,88.88888888888889,1.4503304698865291,1.6330425713351844,1.5416865206108568,0.036542420289731016
8,145,129,88.96551724137932,1.454281282142845,1.6376798432791264,1.5459805627109857,0.036679712227256286
9,146,129,88.35616438356165,1.4591468415669926,1.6430259244846126,1.5510863830258026,0.03677581658352398
10,146,128,87.67123287671232,1.465852797966066,1.6485681760355604,1.5572104870008132,0.03654307561389891
11,146,128,87.67123287671232,1.4715969628677805,1.6534977475435872,1.5625473552056839,0.03638015693516136
12,145,127,87.58620689655173,1.4784679041912385,1.6582984033964014,1.56838315379382,0.03596609984103263
13,144,127,88.19444444444444,1.484852547310507,1.6639838817337507,1.5744182145221288,0.03582626688464874
14,144,127,88.19444444444444,1.491496782902778,1.6693887563381142,1.5804427696204462,0.03557839468706723
15,144,125,86.80555555555556,1.4974977930215303,1.6760221050464592,1.5867599490339948,0.03570486240498576
16,144,125,86.80555555555556,1.5041734190661822,1.682390511870229,1.5932819654682056,0.03564341856080937
17,144,125,86.80555555555556,1.511096390914458,1.687598360168825,1.5993473755416414,0.03530039385087344
18,144,125,86.80555555555556,1.5172174950262671,1.6917688427483273,1.6044931688872972,0.034910269544412065
19,143,124,86.7132867132867,1.5224022831394806,1.7000881378532113,1.611245210496346,0.03553717094274616
20,143,123,86.01398601398601,1.5266316270939682,1.7065116367018682,1.6165716318979182,0.03597600192158003
21,143,124,86.7132867132867,1.5311671431142608,1.7088331541313253,1.620000148622793,0.035533202203412904
22,143,125,87.41258741258741,1.5352420106227163,1.7113582226261959,1.623300116624456,0.035223242400695916
23,143,124,86.7132867132867,1.5380194233145787,1.713800721649113,1.6259100724818458,0.03515625966690682
24,142,123,86.61971830985915,1.5392885895968014,1.7140855027225095,1.6266870461596554,0.03495938262514165
25,142,125,88.02816901408451,1.5392019693732633,1.7125598672122293,1.6258809182927463,0.034671579567793244
26,142,125,88.02816901408451,1.537416406599309,1.7135169007543098,1.6254666536768094,0.03522009883100019
27,141,126,89.36170212765957,1.5365415033592165,1.7123117991998156,1.624426651279516,0.03515405916811981
28,141,129,91.48936170212765,1.5341290942654375,1.7096682512859551,1.6218986727756963,0.03510783140410354
29,141,130,92.19858156028369,1.530340381292279,1.7057177411387396,1.6180290612155093,0.03507547196929216
30,149,134,89.93288590604027,1.5248382742002036,1.704602407496077,1.6147203408481403,0.03595282665917467
31,143,131,91.60839160839161,1.520086775060107,1.6999216883943788,1.610004231727243,0.0359669826668544
32,142,131,92.25352112676056,1.514060733601378,1.6954451736506244,1.6047529536260012,0.036276888009849226
33,144,133,92.36111111111111,1.507892502863654,1.6903616116133822,1.5991270572385181,0.0364938217499456
34,142,132,92.95774647887323,1.5011747722462951,1.6844031490863602,1.5927889606663277,0.03664567536801307
35,142,132,92.95774647887323,1.4934723904972569,1.6802321269697815,1.5868522587335192,0.037351947294504896
