frame,visible_points,correct_points,accuracy_percent,band_lo,band_hi,band_med,band_mad
72,0,0,0.0,2.3801222818799,2.5001222818799,2.4401222818799,0.0
73,0,0,0.0,2.3801222818799,2.5001222818799,2.4401222818799,0.0
74,0,0,0.0,2.3801222818799,2.5001222818799,2.4401222818799,0.0
75,1,1,100.0,2.382785561839245,2.502785561839245,2.442785561839245,0.0
76,1,1,100.0,2.383449873260311,2.503449873260311,2.443449873260311,0.0
77,1,1,100.0,2.384214941036856,2.504214941036856,2.444214941036856,0.0
78,1,1,100.0,2.385350444992889,2.505350444992889,2.445350444992889,0.0
79,1,1,100.0,2.385545341249661,2.505545341249661,2.445545341249661,0.0
80,1,1,100.0,2.385381718847602,2.505381718847602,2.445381718847602,0.0
81,1,1,100.0,2.386167189460411,2.506167189460411,2.446167189460411,0.0
82,1,1,100.0,2.387016997145603,2.507016997145603,2.447016997145603,0.0
83,1,1,100.0,2.386411877974761,2.5064118779747613,2.4464118779747612,0.0
84,1,1,100.0,2.3868883008494226,2.5068883008494227,2.4468883008494227,0.0
85,1,1,100.0,2.3866218403492345,2.5066218403492346,2.4466218403492346,0.0
86,1,1,100.0,2.385835289961078,2.505835289961078,2.445835289961078,0.0
87,1,1,100.0,2.385584682945594,2.505584682945594,2.445584682945594,0.0
88,1,1,100.0,2.3857093078165543,2.5057093078165544,2.4457093078165544,0.0
89,1,1,100.0,2.3863965017386777,2.506396501738678,2.4463965017386777,0.0
90,1,1,100.0,2.3859775311899134,2.5059775311899135,2.4459775311899135,0.0
91,1,1,100.0,2.385684251805779,2.505684251805779,2.445684251805779,0.0
92,1,1,100.0,2.3854789562368843,2.5054789562368844,2.4454789562368844,0.0
93,1,1,100.0,2.3856352991204575,2.5056352991204576,2.4456352991204575,0.0
94,1,1,100.0,2.386044717395184,2.5060447173951843,2.4460447173951843,0.0
95,1,1,100.0,2.3866312884437186,2.5066312884437187,2.4466312884437187,0.0
96,1,1,100.0,2.386141881883442,2.5061418818834422,2.446141881883442,0.0
97,1,1,100.0,2.3863993253292737,2.506399325329274,2.4463993253292737,0.0
98,1,1,100.0,2.3856795294471054,2.5056795294471055,2.4456795294471054,0.0
99,1,1,100.0,2.386075678623838,2.506075678623838,2.446075678623838,0.0
100,1,1,100.0,2.386352983047551,2.506352983047551,2.446352983047551,0.0
101,1,1,100.0,2.3865470961441497,2.50654709614415,2.44654709614415,0.0
102,1,1,100.0,2.3854829907612927,2.5054829907612928,2.4454829907612927,0.0
103,1,1,100.0,2.385938101543769,2.505938101543769,2.445938101543769,0.0
104,1,1,100.0,2.3856566510534774,2.5056566510534775,2.4456566510534774,0.0
105,1,1,100.0,2.386359642004524,2.506359642004524,2.446359642004524,0.0
106,1,1,100.0,2.386251779157805,2.506251779157805,2.446251779157805,0.0
107,1,1,100.0,2.3864762534213275,2.5064762534213276,2.4464762534213276,0.0
108,1,1,100.0,2.3860333573677686,2.5060333573677687,2.4460333573677686,0.0
109,1,1,100.0,2.386323358168302,2.506323358168302,2.446323358168302,0.0
110,1,1,100.0,2.386826336984901,2.506826336984901,2.446826336984901,0.0
111,1,1,100.0,2.387478400412746,2.507478400412746,2.447478400412746,0.0
112,1,1,100.0,2.3879348448122375,2.5079348448122376,2.4479348448122376,0.0
113,1,1,100.0,2.3882543558918816,2.5082543558918817,2.4482543558918817,0.0
114,1,1,100.0,2.387578078878956,2.507578078878956,2.447578078878956,0.0
115,1,1,100.0,2.3877046414823586,2.5077046414823587,2.4477046414823587,0.0
116,1,1,100.0,2.3871932787922896,2.5071932787922897,2.4471932787922897,0.0
117,1,1,100.0,2.386235296871216,2.5062352968712163,2.446235296871216,0.0
118,1,1,100.0,2.3840646751941894,2.5040646751941895,2.4440646751941895,0.0
119,0,0,0.0,2.3840646751941894,2.5040646751941895,2.4440646751941895,0.0
120,1,1,100.0,2.387495310401435,2.5074953104014353,2.447495310401435,0.0
121,1,1,100.0,2.387495310401435,2.5074953104014353,2.447495310401435,0.0
122,1,1,100.0,2.3777467058369126,2.4977467058369127,2.4377467058369127,0.0
123,1,1,100.0,2.3688226917970203,2.4888226917970204,2.4288226917970204,0.0
124,1,1,100.0,2.364675872813822,2.4846758728138223,2.4246758728138222,0.0
125,1,1,100.0,2.3638730903703102,2.4838730903703103,2.4238730903703103,0.0
126,1,1,100.0,2.3630111644036265,2.4830111644036266,2.4230111644036265,0.0
127,1,1,100.0,2.3624078162269475,2.4824078162269476,2.4224078162269476,0.0
128,1,1,100.0,2.363935474219886,2.4839354742198863,2.423935474219886,0.0
129,1,1,100.0,2.365604862852968,2.485604862852968,2.425604862852968,0.0
130,1,1,100.0,2.365604862852968,2.485604862852968,2.425604862852968,0.0
131,1,1,100.0,2.365604862852968,2.485604862852968,2.425604862852968,0.0
132,1,1,100.0,2.37682342173542,2.49682342173542,2.43682342173542,0.0
133,1,0,0.0,2.37682342173542,2.49682342173542,2.43682342173542,0.0
134,1,0,0.0,2.3789763254058336,2.4989763254058337,2.4389763254058336,0.0
135,1,0,0.0,2.3789763254058336,2.4989763254058337,2.4389763254058336,0.0
136,1,1,100.0,2.372683422634242,2.4926834226342423,2.432683422634242,0.0
137,1,1,100.0,2.365878421593176,2.485878421593176,2.425878421593176,0.0
138,1,1,100.0,2.3605148928264046,2.4805148928264047,2.4205148928264046,0.0
139,1,1,100.0,2.3605148928264046,2.4805148928264047,2.4205148928264046,0.0
140,1,1,100.0,2.3605148928264046,2.4805148928264047,2.4205148928264046,0.0
141,1,1,100.0,2.3543604535887126,2.4743604535887127,2.4143604535887127,0.0
142,1,0,0.0,2.3543604535887126,2.4743604535887127,2.4143604535887127,0.0
143,1,0,0.0,2.3482523335338272,2.4682523335338273,2.4082523335338273,0.0
144,1,0,0.0,2.3482523335338272,2.4682523335338273,2.4082523335338273,0.0
145,1,0,0.0,2.3482523335338272,2.4682523335338273,2.4082523335338273,0.0
146,1,0,0.0,2.3482523335338272,2.4682523335338273,2.4082523335338273,0.0
147,1,0,0.0,2.3482523335338272,2.4682523335338273,2.4082523335338273,0.0
148,1,0,0.0,2.3482523335338272,2.4682523335338273,2.4082523335338273,0.0
149,1,0,0.0,2.3482523335338272,2.4682523335338273,2.4082523335338273,0.0
150,1,0,0.0,2.3482523335338272,2.4682523335338273,2.4082523335338273,0.0
151,1,0,0.0,2.3482523335338272,2.4682523335338273,2.4082523335338273,0.0
152,1,0,0.0,2.3482523335338272,2.4682523335338273,2.4082523335338273,0.0
153,1,0,0.0,2.358376607152268,2.478376607152268,2.418376607152268,0.0
154,1,0,0.0,2.358376607152268,2.478376607152268,2.418376607152268,0.0
155,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
156,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
157,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
158,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
159,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
160,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
161,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
162,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
163,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
164,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
165,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
166,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
167,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
168,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
169,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
170,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
171,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
172,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
173,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
174,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
175,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
176,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
177,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
178,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
179,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
180,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
181,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
182,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
183,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
184,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
185,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
186,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
187,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
188,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
189,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
190,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
191,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
192,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
193,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
194,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
195,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
196,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
197,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
198,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
199,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
200,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
201,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
202,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
203,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
204,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
205,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
206,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
207,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
208,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
209,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
210,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
211,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
212,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
213,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
214,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
215,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
216,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
217,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
218,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
219,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
220,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
221,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
222,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
223,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
224,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
225,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
226,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
227,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
228,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
229,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
230,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
231,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
232,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
233,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
234,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
235,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
236,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
237,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
238,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
239,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
240,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
241,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
242,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
243,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
244,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
245,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
246,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
247,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
248,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
249,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
250,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
251,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
252,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
253,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
254,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
255,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
256,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
257,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
258,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
259,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
260,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
261,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
262,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
263,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
264,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
265,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
266,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
267,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
268,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
269,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
270,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
271,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
272,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
273,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
274,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
275,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
276,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
277,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
278,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
279,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
280,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
281,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
282,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
283,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
284,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
285,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
286,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
287,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
288,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
289,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
290,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
291,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
292,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
293,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
294,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
295,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
296,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
297,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
298,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
299,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
300,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
301,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
302,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
303,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
304,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
305,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
306,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
307,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
308,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
309,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
310,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
311,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
312,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
313,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
314,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
315,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
316,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
317,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
318,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
319,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
320,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
321,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
322,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
323,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
324,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
325,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
326,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
327,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
328,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
329,1,0,0.0,2.3525636038350175,2.4725636038350176,2.4125636038350176,0.0
330,1,0,0.0,2.280394502085147,2.400394502085147,2.340394502085147,0.0
331,1,0,0.0,2.280394502085147,2.400394502085147,2.340394502085147,0.0
332,1,0,0.0,2.280394502085147,2.400394502085147,2.340394502085147,0.0
333,1,0,0.0,2.218176120560555,2.338176120560555,2.278176120560555,0.0
334,1,0,0.0,2.172523262648614,2.292523262648614,2.232523262648614,0.0
335,1,0,0.0,2.172523262648614,2.292523262648614,2.232523262648614,0.0
336,1,0,0.0,2.1330663050255994,2.2530663050255995,2.1930663050255994,0.0
337,1,0,0.0,2.1015464312562617,2.221546431256262,2.161546431256262,0.0
338,1,0,0.0,2.077382528772999,2.197382528772999,2.137382528772999,0.0
339,1,0,0.0,2.077382528772999,2.197382528772999,2.137382528772999,0.0
340,1,0,0.0,2.077382528772999,2.197382528772999,2.137382528772999,0.0
341,1,0,0.0,2.077382528772999,2.197382528772999,2.137382528772999,0.0
342,1,0,0.0,2.077382528772999,2.197382528772999,2.137382528772999,0.0
343,1,0,0.0,2.077382528772999,2.197382528772999,2.137382528772999,0.0
344,1,0,0.0,2.077382528772999,2.197382528772999,2.137382528772999,0.0
