frame,visible_points,correct_points,accuracy_percent,band_lo,band_hi,band_med,band_mad
0,143,128,89.5104895104895,1.4649996757507324,1.6550002098083496,1.559999942779541,0.03800010681152344
1,143,127,88.81118881118881,1.4657497107982635,1.6542501747608185,1.559999942779541,0.037700092792510985
2,143,128,89.5104895104895,1.4665747493505477,1.654025164246559,1.5602999567985534,0.03749008297920227
3,143,127,88.81118881118881,1.4661023166775702,1.6543175885081292,1.5602099525928497,0.037643054366111754
4,143,127,88.81118881118881,1.4659216744601726,1.6561722374260424,1.5610469559431075,0.03805011259317398
5,143,127,88.81118881118881,1.4654952466517686,1.6571705134123564,1.5613328800320625,0.03833505335211754
6,142,126,88.73239436619718,1.4656466788074374,1.6568193469431995,1.5612330128753185,0.03823453362715244
7,142,126,88.73239436619718,1.4650776765957174,1.6581485414297281,1.5616131090127228,0.03861417296680212
8,142,125,88.02816901408451,1.4650543925712793,1.6587039600465325,1.561879176308906,0.038729913495050665
9,142,126,88.73239436619718,1.465413111277938,1.6587177355545302,1.5620654234162341,0.038660924855318426
10,142,126,88.73239436619718,1.4653641109466193,1.658427453798083,1.5618957823723512,0.03861266857029272
11,142,126,88.73239436619718,1.4655923721551642,1.6588617014223528,1.5622270367887585,0.03865386585343769
12,142,126,88.73239436619718,1.4661646698069397,1.6584531816973223,1.562308925752131,0.038457702378076546
13,142,126,88.73239436619718,1.4656652986910221,1.6587672191057359,1.562216258898379,0.038620384082942764
14,142,126,88.73239436619718,1.4658407008582746,1.658762061599456,1.5623013812288653,0.03858427214823632
15,142,126,88.73239436619718,1.464838474507538,1.6598834592128733,1.5623609668602056,0.03900899694106706
16,142,126,88.73239436619718,1.4647369351593507,1.658268405856436,1.5615026705078934,0.038706294139417105
17,142,126,88.73239436619718,1.4650408304359015,1.656762895686648,1.5609018630612748,0.038344413050149344
18,142,126,88.73239436619718,1.463228587670907,1.6559339954378758,1.5595812915543914,0.038541081553393725
19,142,126,88.73239436619718,1.4624100119418393,1.6558038488771305,1.559106930409485,0.03867876738705822
20,142,126,88.73239436619718,1.4610119972012978,1.6556376801949788,1.5583248386981383,0.038925136598736164
21,142,126,88.73239436619718,1.459395888384956,1.6552589258467587,1.5573274071158574,0.03917260749236055
22,142,126,88.73239436619718,1.457552128092194,1.655406232142528,1.556479180117361,0.03957082081006681
23,142,126,88.73239436619718,1.4569739442457963,1.6550968764472564,1.5560354103465264,0.039624586440292
24,142,126,88.73239436619718,1.4558568118982658,1.6552927528593928,1.5555747823788293,0.03988718819222539
25,142,127,89.43661971830986,1.4549247049571277,1.6537800395828277,1.5543523722699777,0.03977106692514005
26,142,127,89.43661971830986,1.4547222421861528,1.6531710629700873,1.55394665257812,0.03968976415678688
27,142,127,89.43661971830986,1.4538306351907835,1.65199462806458,1.5529126316276818,0.039632798574759355
28,142,127,89.43661971830986,1.4539564380531955,1.6519212302038302,1.5529388341285129,0.03959295843012696
29,142,127,89.43661971830986,1.454119539324424,1.6511948559213143,1.5526571976228691,0.03941506331937805
30,143,128,89.5104895104895,1.4534836125818758,1.648436494416984,1.55096005349943,0.03899057636702166
31,143,128,89.5104895104895,1.4528885104967662,1.647855579279755,1.5503720448882605,0.03899341375659778
